"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
677942,"Alexander, Blaze",148,0.5067567567567568,0.49324324324324326,0.24324324324324326,0.24324324324324326,0.006756756756756757,0.39864864864864863,0.3783783783783784,0.22297297297297297,0.23648648648648649,0.20945945945945946,0.060810810810810814,0.16216216216216214,0.16891891891891894,0.16216216216216217
666971,"Gurriel Jr., Lourdes",433,0.3741339491916859,0.625866050808314,0.27251732101616627,0.2632794457274827,0.09006928406466513,0.4018475750577367,0.36027713625866054,0.23787528868360278,0.19861431870669746,0.12471131639722864,0.050808314087759814,0.20323325635103925,0.23556581986143188,0.18706697459584296
682998,"Carroll, Corbin",415,0.3566265060240964,0.6433734939759036,0.3204819277108434,0.2289156626506024,0.09397590361445783,0.42409638554216866,0.35180722891566263,0.22409638554216868,0.19518072289156627,0.13493975903614458,0.02650602409638554,0.2289156626506024,0.21686746987951805,0.19759036144578312
677950,"Thomas, Alek",321,0.5358255451713395,0.46417445482866043,0.21495327102803738,0.20249221183800623,0.04672897196261682,0.34890965732087226,0.4392523364485981,0.2118380062305296,0.2336448598130841,0.2523364485981308,0.04984423676012461,0.11526479750778815,0.1869158878504673,0.16199376947040497
682988,"Locklear, Tyler",60,0.6,0.4,0.2833333333333333,0.11666666666666667,0,0.43333333333333335,0.38333333333333336,0.18333333333333332,0.3333333333333333,0.23333333333333334,0.03333333333333333,0.10000000000000003,0.15000000000000002,0.15
672695,"Perdomo, Geraldo",533,0.3977485928705441,0.6022514071294559,0.26454033771106944,0.2551594746716698,0.0825515947467167,0.40337711069418386,0.3320825515947467,0.26454033771106944,0.2045028142589118,0.15384615384615385,0.039399624765478425,0.19887429643527205,0.17823639774859285,0.22514071294559101
672515,"Moreno, Gabriel",226,0.3938053097345133,0.6061946902654867,0.2610619469026549,0.28761061946902655,0.05752212389380531,0.3274336283185841,0.3584070796460177,0.3141592920353982,0.18141592920353983,0.16371681415929204,0.048672566371681415,0.14601769911504425,0.19469026548672566,0.2654867256637168
681624,"Pages, Andy",452,0.35398230088495575,0.6460176991150441,0.3252212389380531,0.2721238938053097,0.048672566371681415,0.40707964601769914,0.3407079646017699,0.252212389380531,0.20575221238938052,0.10619469026548672,0.0420353982300885,0.20132743362831862,0.23451327433628316,0.21017699115044247
669743,"Call, Alex",225,0.4533333333333333,0.5466666666666666,0.2577777777777778,0.24,0.04888888888888889,0.30666666666666664,0.3377777777777778,0.35555555555555557,0.19555555555555557,0.19111111111111112,0.06666666666666667,0.11111111111111108,0.14666666666666667,0.2888888888888889
500743,"Rojas, Miguel",247,0.4574898785425101,0.5425101214574899,0.23076923076923078,0.2388663967611336,0.0728744939271255,0.42105263157894735,0.3522267206477733,0.22672064777327935,0.22672064777327935,0.15384615384615385,0.07692307692307693,0.194331983805668,0.19838056680161942,0.14979757085020243
518692,"Freeman, Freddie",433,0.41570438799076215,0.584295612009238,0.2909930715935335,0.2540415704387991,0.03926096997690531,0.4341801385681293,0.3117782909930716,0.2540415704387991,0.24480369515011546,0.12009237875288684,0.050808314087759814,0.18937644341801385,0.19168591224018475,0.20323325635103928
669257,"Smith, Will",278,0.3273381294964029,0.6726618705035972,0.3669064748201439,0.25539568345323743,0.050359712230215826,0.3273381294964029,0.4136690647482014,0.2589928057553957,0.1510791366906475,0.13309352517985612,0.04316546762589928,0.1762589928057554,0.2805755395683453,0.2158273381294964
624424,"Conforto, Michael",300,0.42,0.58,0.3,0.22333333333333333,0.056666666666666664,0.38,0.3466666666666667,0.2733333333333333,0.22,0.16666666666666666,0.03333333333333333,0.16,0.18000000000000002,0.24
660271,"Ohtani, Shohei",426,0.3967136150234742,0.6032863849765258,0.3568075117370892,0.2112676056338028,0.035211267605633804,0.431924882629108,0.3779342723004695,0.19014084507042253,0.2300469483568075,0.1431924882629108,0.023474178403755867,0.2018779342723005,0.2347417840375587,0.16666666666666666
571771,"Hernández, Enrique",170,0.38823529411764707,0.611764705882353,0.3235294117647059,0.21764705882352942,0.07058823529411765,0.4235294117647059,0.3235294117647059,0.2529411764705882,0.2,0.1411764705882353,0.047058823529411764,0.22352941176470587,0.1823529411764706,0.20588235294117646
605141,"Betts, Mookie",531,0.327683615819209,0.6723163841807909,0.3446327683615819,0.2674199623352166,0.060263653483992465,0.4293785310734463,0.3559322033898305,0.21468926553672316,0.1902071563088512,0.1016949152542373,0.035781544256120526,0.2391713747645951,0.2542372881355932,0.17890772128060262
606192,"Hernández, Teoscar",382,0.45287958115183247,0.5471204188481675,0.2774869109947644,0.23036649214659685,0.03926701570680628,0.3586387434554974,0.3769633507853403,0.2643979057591623,0.23298429319371727,0.15968586387434555,0.060209424083769635,0.12565445026178013,0.21727748691099477,0.20418848167539264
691783,"Lawlar, Jordan",41,0.3902439024390244,0.6097560975609756,0.24390243902439024,0.2926829268292683,0.07317073170731707,0.6341463414634146,0.17073170731707318,0.1951219512195122,0.2926829268292683,0.04878048780487805,0.04878048780487805,0.34146341463414637,0.12195121951219513,0.14634146341463417
805779,"Wilson, Jacob",450,0.5333333333333333,0.4666666666666667,0.1711111111111111,0.24222222222222223,0.05333333333333334,0.34,0.4088888888888889,0.2511111111111111,0.2,0.24888888888888888,0.08444444444444445,0.14,0.16000000000000003,0.16666666666666669
671732,"Butler, Lawrence",392,0.46683673469387754,0.5331632653061225,0.22704081632653061,0.25510204081632654,0.05102040816326531,0.336734693877551,0.37244897959183676,0.29081632653061223,0.22448979591836735,0.18112244897959184,0.061224489795918366,0.11224489795918366,0.19132653061224492,0.22959183673469385
667670,"Rooker, Brent",473,0.3699788583509514,0.6300211416490485,0.3023255813953488,0.26004228329809725,0.06765327695560254,0.42917547568710357,0.3488372093023256,0.2219873150105708,0.20930232558139536,0.12896405919661733,0.03171247357293869,0.2198731501057082,0.21987315010570826,0.19027484143763213
691016,"Soderstrom, Tyler",422,0.4834123222748815,0.5165876777251185,0.23459715639810427,0.24644549763033174,0.035545023696682464,0.33175355450236965,0.38388625592417064,0.2843601895734597,0.2109004739336493,0.1943127962085308,0.07819905213270142,0.12085308056872035,0.18957345971563982,0.20616113744075829
669127,"Langeliers, Shea",383,0.3733681462140992,0.6266318537859008,0.2898172323759791,0.25326370757180156,0.0835509138381201,0.40992167101827676,0.37597911227154046,0.21409921671018275,0.1906005221932115,0.15404699738903394,0.028720626631853787,0.21932114882506526,0.22193211488250653,0.18537859007832896
642133,"Tellez, Rowdy",209,0.3875598086124402,0.6124401913875598,0.3157894736842105,0.22009569377990432,0.07655502392344497,0.3253588516746411,0.3923444976076555,0.2822966507177033,0.14832535885167464,0.17703349282296652,0.06220095693779904,0.1770334928229665,0.21531100478468898,0.2200956937799043
641680,"Heim, Jonah",312,0.41346153846153844,0.5865384615384616,0.2724358974358974,0.22435897435897437,0.08974358974358974,0.40705128205128205,0.3717948717948718,0.22115384615384615,0.2403846153846154,0.1346153846153846,0.038461538461538464,0.16666666666666666,0.2371794871794872,0.18269230769230768
680737,"Helman, Michael",81,0.41975308641975306,0.5802469135802468,0.2962962962962963,0.13580246913580246,0.14814814814814814,0.5679012345679012,0.25925925925925924,0.1728395061728395,0.18518518518518517,0.14814814814814814,0.08641975308641975,0.38271604938271603,0.1111111111111111,0.08641975308641975
669701,"Smith, Josh",399,0.44611528822055135,0.5538847117794485,0.24060150375939848,0.24561403508771928,0.06766917293233082,0.3634085213032581,0.37343358395989973,0.2631578947368421,0.21804511278195488,0.17042606516290726,0.05764411027568922,0.14536340852130325,0.20300751879699247,0.20551378446115287
695391,"Harris, Brett",54,0.5185185185185185,0.48148148148148145,0.2777777777777778,0.16666666666666666,0.037037037037037035,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.35185185185185186,0.12962962962962962,0.037037037037037035,0.20370370370370372,0.09259259259259259,0.18518518518518517
680869,"Gelof, Zack",48,0.4375,0.5625,0.25,0.22916666666666666,0.08333333333333333,0.4166666666666667,0.4375,0.14583333333333334,0.25,0.14583333333333334,0.041666666666666664,0.16666666666666669,0.29166666666666663,0.10416666666666669
543309,"Higashioka, Kyle",233,0.3605150214592275,0.6394849785407725,0.30042918454935624,0.2575107296137339,0.0815450643776824,0.5107296137339056,0.3090128755364807,0.18025751072961374,0.24892703862660945,0.09012875536480687,0.02145922746781116,0.2618025751072961,0.21888412017167386,0.1587982832618026
677649,"Duran, Ezequiel",152,0.40789473684210525,0.5921052631578947,0.17763157894736842,0.25,0.16447368421052633,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.17105263157894737,0.15789473684210525,0.07894736842105263,0.14473684210526314,0.21052631578947367,0.23684210526315788
683227,"Freeman, Cody",97,0.4845360824742268,0.5154639175257731,0.18556701030927836,0.2268041237113402,0.10309278350515463,0.4020618556701031,0.3402061855670103,0.25773195876288657,0.23711340206185566,0.18556701030927836,0.061855670103092786,0.16494845360824745,0.15463917525773196,0.19587628865979378
673962,"Jung, Josh",353,0.4164305949008499,0.5835694050991502,0.24929178470254956,0.2747875354107649,0.059490084985835696,0.35127478753541075,0.40509915014164305,0.24362606232294617,0.2096317280453258,0.17563739376770537,0.031161473087818695,0.14164305949008496,0.22946175637393768,0.21246458923512748
664238,"Moore, Dylan",140,0.35,0.65,0.32142857142857145,0.2,0.12857142857142856,0.42857142857142855,0.35,0.22142857142857142,0.17857142857142858,0.1357142857142857,0.03571428571428571,0.24999999999999997,0.21428571428571427,0.18571428571428572
666969,"García, Adolis",379,0.36939313984168864,0.6306068601583114,0.33773087071240104,0.22163588390501318,0.0712401055408971,0.37994722955145116,0.35356200527704484,0.26649076517150394,0.20052770448548812,0.13192612137203166,0.036939313984168866,0.17941952506596304,0.22163588390501318,0.22955145118733508
694671,"Langford, Wyatt",343,0.3498542274052478,0.6501457725947523,0.30612244897959184,0.26822157434402333,0.07580174927113703,0.4314868804664723,0.33819241982507287,0.2303206997084548,0.18950437317784258,0.12244897959183673,0.037900874635568516,0.24198250728862974,0.21574344023323613,0.1924198250728863
687515,"Thomas, Colby",75,0.37333333333333335,0.6266666666666666,0.3466666666666667,0.2,0.08,0.4666666666666667,0.36,0.17333333333333334,0.24,0.12,0.013333333333333334,0.22666666666666668,0.24,0.16
687231,"Hernaiz, Darell",156,0.4935897435897436,0.5064102564102564,0.1987179487179487,0.2564102564102564,0.05128205128205128,0.33974358974358976,0.4423076923076923,0.21794871794871795,0.2564102564102564,0.1858974358974359,0.05128205128205128,0.08333333333333337,0.2564102564102564,0.16666666666666669
681481,"Carpenter, Kerry",329,0.3282674772036474,0.6717325227963526,0.331306990881459,0.24316109422492402,0.0972644376899696,0.46808510638297873,0.3434650455927052,0.1884498480243161,0.1884498480243161,0.0972644376899696,0.0425531914893617,0.27963525835866265,0.24620060790273557,0.1458966565349544
690993,"Keith, Colt",316,0.379746835443038,0.620253164556962,0.2911392405063291,0.2848101265822785,0.04430379746835443,0.3639240506329114,0.37658227848101267,0.25949367088607594,0.18354430379746836,0.14873417721518986,0.04746835443037975,0.18037974683544303,0.2278481012658228,0.2120253164556962
682985,"Greene, Riley",404,0.4084158415841584,0.5915841584158417,0.31683168316831684,0.22277227722772278,0.05198019801980198,0.4084158415841584,0.3292079207920792,0.2623762376237624,0.22277227722772278,0.12871287128712872,0.05693069306930693,0.18564356435643561,0.2004950495049505,0.20544554455445546
650402,"Torres, Gleyber",438,0.3835616438356164,0.6164383561643836,0.3059360730593607,0.2602739726027397,0.0502283105022831,0.3105022831050228,0.3904109589041096,0.2990867579908676,0.17123287671232876,0.1643835616438356,0.04794520547945205,0.13926940639269406,0.226027397260274,0.25114155251141557
595879,"Báez, Javier",311,0.4533762057877814,0.5466237942122186,0.2733118971061093,0.2057877813504823,0.06752411575562701,0.40514469453376206,0.3440514469453376,0.2508038585209003,0.2315112540192926,0.15434083601286175,0.06752411575562701,0.17363344051446947,0.18971061093247588,0.1832797427652733
656716,"McKinstry, Zach",347,0.4092219020172911,0.5907780979827089,0.24495677233429394,0.2910662824207493,0.05475504322766571,0.4322766570605187,0.31412103746397696,0.25360230547550433,0.23919308357348704,0.11815561959654179,0.05187319884726225,0.19308357348703167,0.19596541786743515,0.2017291066282421
693307,"Dingler, Dillon",326,0.3619631901840491,0.638036809815951,0.26380368098159507,0.30368098159509205,0.0705521472392638,0.38650306748466257,0.3619631901840491,0.25153374233128833,0.1901840490797546,0.13190184049079753,0.03987730061349693,0.19631901840490795,0.23006134969325157,0.2116564417177914
521692,"Perez, Salvador",473,0.35095137420718814,0.6490486257928119,0.32558139534883723,0.23255813953488372,0.09090909090909091,0.4587737843551797,0.33192389006342493,0.20930232558139536,0.19238900634249473,0.12473572938689217,0.03382663847780127,0.26638477801268495,0.20718816067653276,0.1754756871035941
624428,"Frazier, Adam",344,0.3953488372093023,0.6046511627906977,0.26453488372093026,0.2877906976744186,0.05232558139534884,0.36046511627906974,0.35174418604651164,0.2877906976744186,0.16279069767441862,0.1511627906976744,0.08139534883720931,0.19767441860465113,0.20058139534883723,0.2063953488372093
664728,"Isbel, Kyle",310,0.5225806451612903,0.4774193548387097,0.17419354838709677,0.2129032258064516,0.09032258064516129,0.36129032258064514,0.4096774193548387,0.22903225806451613,0.20967741935483872,0.23548387096774193,0.07741935483870968,0.15161290322580642,0.17419354838709677,0.15161290322580645
573262,"Yastrzemski, Mike",376,0.3271276595744681,0.6728723404255319,0.3351063829787234,0.24468085106382978,0.09308510638297872,0.3962765957446808,0.34308510638297873,0.26063829787234044,0.14361702127659576,0.14361702127659576,0.0398936170212766,0.25265957446808507,0.19946808510638298,0.22074468085106386
686469,"Pasquantino, Vinnie",519,0.3815028901734104,0.6184971098265897,0.29672447013487474,0.24277456647398843,0.0789980732177264,0.4508670520231214,0.32947976878612717,0.21965317919075145,0.2003853564547206,0.14065510597302505,0.04046242774566474,0.2504816955684008,0.18882466281310212,0.1791907514450867
663697,"India, Jonathan",394,0.383248730964467,0.6167512690355329,0.2969543147208122,0.2182741116751269,0.10152284263959391,0.4796954314720812,0.2918781725888325,0.22842639593908629,0.2512690355329949,0.11421319796954314,0.017766497461928935,0.2284263959390863,0.17766497461928932,0.21065989847715735
672580,"Garcia, Maikel",519,0.4489402697495183,0.5510597302504817,0.21579961464354527,0.27167630057803466,0.06358381502890173,0.35260115606936415,0.3969171483622351,0.2504816955684008,0.1907514450867052,0.19653179190751446,0.06165703275529865,0.16184971098265896,0.2003853564547206,0.18882466281310212
677951,"Witt Jr., Bobby",505,0.37425742574257426,0.6257425742574257,0.27920792079207923,0.2613861386138614,0.08514851485148515,0.3287128712871287,0.3782178217821782,0.29306930693069305,0.1702970297029703,0.1485148514851485,0.055445544554455446,0.15841584158415842,0.2297029702970297,0.2376237623762376
686681,"Massey, Michael",224,0.3125,0.6875,0.3080357142857143,0.2544642857142857,0.125,0.45982142857142855,0.29017857142857145,0.25,0.22321428571428573,0.08035714285714286,0.008928571428571428,0.23660714285714282,0.2098214285714286,0.24107142857142858
672761,"Pérez, Wenceel",262,0.366412213740458,0.633587786259542,0.31297709923664124,0.23282442748091603,0.08778625954198473,0.42366412213740456,0.33587786259541985,0.24045801526717558,0.1946564885496183,0.1450381679389313,0.026717557251908396,0.22900763358778625,0.19083969465648856,0.2137404580152672
628451,"Ibáñez, Andy",151,0.40397350993377484,0.5960264900662251,0.2781456953642384,0.271523178807947,0.046357615894039736,0.46357615894039733,0.33112582781456956,0.2052980132450331,0.2185430463576159,0.1456953642384106,0.039735099337748346,0.24503311258278143,0.18543046357615897,0.16556291390728475
679529,"Torkelson, Spencer",399,0.2756892230576441,0.7243107769423558,0.3659147869674185,0.24060150375939848,0.11779448621553884,0.48370927318295737,0.3107769423558897,0.20551378446115287,0.16541353383458646,0.08771929824561403,0.022556390977443608,0.3182957393483709,0.22305764411027568,0.18295739348370926
668904,"Lewis, Royce",298,0.36577181208053694,0.634228187919463,0.32550335570469796,0.21476510067114093,0.09395973154362416,0.4563758389261745,0.36577181208053694,0.17785234899328858,0.21140939597315436,0.12751677852348994,0.026845637583892617,0.24496644295302014,0.238255033557047,0.15100671140939598
621439,"Buxton, Byron",346,0.3670520231213873,0.6329479768786127,0.3468208092485549,0.2138728323699422,0.07225433526011561,0.4884393063583815,0.33236994219653176,0.1791907514450867,0.22832369942196531,0.10982658959537572,0.028901734104046242,0.2601156069364162,0.22254335260115604,0.15028901734104044
665019,"Clemens, Kody",259,0.3436293436293436,0.6563706563706563,0.3359073359073359,0.25096525096525096,0.0694980694980695,0.444015444015444,0.3783783783783784,0.1776061776061776,0.21235521235521235,0.10810810810810811,0.023166023166023165,0.23166023166023167,0.2702702702702703,0.15444015444015444
663616,"Larnach, Trevor",387,0.43669250645994834,0.5633074935400516,0.25839793281653745,0.25839793281653745,0.046511627906976744,0.4005167958656331,0.3643410852713178,0.2351421188630491,0.2351421188630491,0.16279069767441862,0.03875968992248062,0.16537467700258401,0.2015503875968992,0.19638242894056845
665487,"Tatis Jr., Fernando",467,0.49036402569593146,0.5096359743040686,0.25267665952890794,0.19914346895074947,0.057815845824411134,0.3618843683083512,0.4025695931477516,0.23554603854389722,0.24197002141327623,0.18843683083511778,0.059957173447537475,0.11991434689507496,0.2141327623126338,0.17558886509635974
578428,"Iglesias, Jose",256,0.59375,0.40625,0.15234375,0.203125,0.05078125,0.265625,0.3984375,0.3359375,0.16796875,0.25390625,0.171875,0.09765625,0.14453125,0.1640625
650333,"Arraez, Luis",618,0.45145631067961167,0.5485436893203883,0.22491909385113268,0.27993527508090615,0.043689320388349516,0.29449838187702265,0.32362459546925565,0.3818770226537217,0.16828478964401294,0.1779935275080906,0.10517799352750809,0.1262135922330097,0.14563106796116504,0.2766990291262136
695238,"Wagner, Will",102,0.5098039215686274,0.4901960784313726,0.16666666666666666,0.2647058823529412,0.058823529411764705,0.3235294117647059,0.43137254901960786,0.24509803921568626,0.17647058823529413,0.24509803921568626,0.08823529411764706,0.14705882352941177,0.1862745098039216,0.1568627450980392
686797,"Lee, Brooks",400,0.4425,0.5575,0.29,0.205,0.0625,0.4075,0.365,0.2275,0.2325,0.1525,0.0575,0.17499999999999996,0.2125,0.17
807712,"Keaschall, Luke",154,0.461038961038961,0.538961038961039,0.22727272727272727,0.2597402597402597,0.05194805194805195,0.37012987012987014,0.3961038961038961,0.23376623376623376,0.23376623376623376,0.17532467532467533,0.05194805194805195,0.13636363636363638,0.2207792207792208,0.18181818181818182
670242,"Wallner, Matt",224,0.34375,0.65625,0.33482142857142855,0.1875,0.13392857142857142,0.48660714285714285,0.32589285714285715,0.1875,0.19642857142857142,0.11160714285714286,0.03571428571428571,0.2901785714285714,0.2142857142857143,0.1517857142857143
680777,"Jeffers, Ryan",316,0.3829113924050633,0.6170886075949368,0.25316455696202533,0.27531645569620256,0.08860759493670886,0.34810126582278483,0.3829113924050633,0.2689873417721519,0.16772151898734178,0.17088607594936708,0.04430379746835443,0.18037974683544306,0.2120253164556962,0.22468354430379744
668885,"Martin, Austin",127,0.5196850393700787,0.4803149606299213,0.16535433070866143,0.25984251968503935,0.05511811023622047,0.41732283464566927,0.3779527559055118,0.2047244094488189,0.2677165354330709,0.1968503937007874,0.05511811023622047,0.14960629921259838,0.1811023622047244,0.14960629921259844
656811,"O'Hearn, Ryan",369,0.44986449864498645,0.5501355013550135,0.25745257452574527,0.24119241192411925,0.051490514905149054,0.3604336043360434,0.3712737127371274,0.2682926829268293,0.21680216802168023,0.17615176151761516,0.056910569105691054,0.14363143631436315,0.19512195121951223,0.21138211382113822
657656,"Laureano, Ramón",326,0.41411042944785276,0.5858895705521472,0.26380368098159507,0.2607361963190184,0.06134969325153374,0.4263803680981595,0.34662576687116564,0.22699386503067484,0.2085889570552147,0.16257668711656442,0.04294478527607362,0.21779141104294478,0.18404907975460122,0.18404907975460122
666023,"Fermin, Freddy",261,0.4827586206896552,0.5172413793103448,0.24521072796934865,0.19923371647509577,0.07279693486590039,0.32950191570881227,0.38697318007662834,0.2835249042145594,0.210727969348659,0.1839080459770115,0.08812260536398467,0.11877394636015326,0.20306513409961685,0.19540229885057472
657757,"Sheets, Gavin",389,0.37275064267352187,0.6272493573264781,0.2442159383033419,0.29048843187660667,0.09254498714652956,0.42159383033419023,0.3393316195372751,0.2390745501285347,0.17994858611825193,0.13881748071979436,0.05398457583547558,0.2416452442159383,0.20051413881748073,0.18508997429305912
630105,"Cronenworth, Jake",323,0.43034055727554177,0.5696594427244582,0.30030959752321984,0.21362229102167182,0.05572755417956656,0.3560371517027864,0.37770897832817335,0.26625386996904027,0.19504643962848298,0.15170278637770898,0.08359133126934984,0.1609907120743034,0.22600619195046437,0.18266253869969043
592518,"Machado, Manny",489,0.3885480572597137,0.6114519427402864,0.29243353783231085,0.24948875255623723,0.06952965235173825,0.3558282208588957,0.39263803680981596,0.25153374233128833,0.17995910020449898,0.16768916155419222,0.0408997955010225,0.17586912065439672,0.22494887525562374,0.21063394683026584
606115,"Arcia, Orlando",157,0.4968152866242038,0.5031847133757962,0.21019108280254778,0.22929936305732485,0.06369426751592357,0.3821656050955414,0.4012738853503185,0.21656050955414013,0.22929936305732485,0.2229299363057325,0.044585987261146494,0.15286624203821658,0.178343949044586,0.17197452229299365
692585,"Fernández, Yanquiel",95,0.49473684210526314,0.5052631578947369,0.25263157894736843,0.21052631578947367,0.042105263157894736,0.4631578947368421,0.30526315789473685,0.23157894736842105,0.2631578947368421,0.17894736842105263,0.05263157894736842,0.2,0.12631578947368421,0.17894736842105263
671289,"Freeman, Tyler",332,0.5210843373493976,0.47891566265060237,0.20783132530120482,0.25301204819277107,0.018072289156626505,0.32228915662650603,0.37349397590361444,0.3042168674698795,0.20783132530120482,0.22590361445783133,0.08734939759036145,0.11445783132530121,0.1475903614457831,0.21686746987951808
571657,"Farmer, Kyle",213,0.4131455399061033,0.5868544600938967,0.2535211267605634,0.27699530516431925,0.056338028169014086,0.38967136150234744,0.3615023474178404,0.24882629107981222,0.24413145539906103,0.13145539906103287,0.03755868544600939,0.1455399061032864,0.2300469483568075,0.2112676056338028
696100,"Goodman, Hunter",390,0.38461538461538464,0.6153846153846153,0.28717948717948716,0.22564102564102564,0.10256410256410256,0.48717948717948717,0.3333333333333333,0.1794871794871795,0.23333333333333334,0.12564102564102564,0.02564102564102564,0.25384615384615383,0.20769230769230768,0.15384615384615385
