"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
571912,"Maile, Luke","Bat",118,94,94,57,15.03,37,15.03,0.30851063829787234,0.6914893617021277,0
642708,"Rosario, Amed","Bat",147,238,238,165,15.035,73,15.035,0.3739495798319328,0.6218487394957983,0.004201680672268907
663538,"Hoerner, Nico","Bat",112,919,919,550,15.047,369,15.047,0.3405875952121872,0.6561479869423286,0.003264417845484222
669374,"Hiura, Keston","Bat",115,26,26,18,15.054,8,15.054,0.3076923076923077,0.6923076923076923,0
678877,"Noel, Jhonkensy","Bat",114,187,187,118,15.057,69,15.057,0.33689839572192515,0.6631016042780749,0
669004,"Melendez, MJ","Bat",118,108,108,81,15.058,27,15.058,0.37037037037037035,0.6296296296296297,0
682928,"Abrams, CJ","Bat",120,992,992,713,15.074,279,15.074,0.3790322580645161,0.6189516129032258,0.0020161290322580645
676679,"Vázquez, Luis","Bat",110,77,77,48,15.085,29,15.085,0.35064935064935066,0.6493506493506493,0
663837,"Vierling, Matt","Bat",116,195,195,129,15.088,66,15.088,0.35384615384615387,0.6410256410256411,0.005128205128205128
663898,"Rodgers, Brendan","Bat",117,208,208,116,15.089,92,15.089,0.30288461538461536,0.6971153846153846,0
676391,"Clement, Ernie","Bat",141,737,737,472,15.096,265,15.096,0.33242876526458615,0.6635006784260515,0.004070556309362279
687401,"Ortiz, Joey","Bat",158,819,819,477,15.098,342,15.098,0.304029304029304,0.6923076923076923,0.003663003663003663
666464,"Encarnacion, Jerar","Bat",137,82,82,57,15.099,25,15.099,0.34146341463414637,0.6341463414634146,0.024390243902439025
680977,"Donovan, Brendan","Bat",138,925,925,589,15.101,336,15.101,0.34054054054054056,0.6551351351351351,0.004324324324324324
679822,"Foscue, Justin","Bat",140,19,19,19,15.103,,15.103,0.47368421052631576,0.5263157894736842,0
656180,"Adams, Riley","Bat",120,492,492,312,15.109,180,15.109,0.3353658536585366,0.6626016260162602,0.0020325203252032522
686780,"Pagés, Pedro","Bat",138,564,564,322,15.11,242,15.11,0.3262411347517731,0.6613475177304965,0.012411347517730497
624431,"Trevino, Jose","Bat",113,465,465,296,15.118,169,15.118,0.32903225806451614,0.6709677419354839,0
578428,"Iglesias, Jose","Bat",135,665,665,406,15.125,259,15.125,0.3263157894736842,0.6691729323308271,0.004511278195488722
689172,"Wisely, Brett","Bat",144,103,103,62,15.133,41,15.133,0.2815533980582524,0.7087378640776699,0.009708737864077669
686668,"Doyle, Brenton","Bat",115,826,826,574,15.137,252,15.137,0.3668280871670702,0.6283292978208233,0.004842615012106538
700337,"Quero, Edgar","Bat",145,706,706,424,15.145,282,15.145,0.33994334277620397,0.6543909348441926,0.0056657223796034
670231,"Rave, John","Bat",118,362,362,241,15.15,121,15.15,0.3259668508287293,0.6685082872928176,0.0055248618784530384
805811,"Eldridge, Bryce","Bat",137,76,76,49,15.161,27,15.161,0.3157894736842105,0.6842105263157895,0
641658,"Hampson, Garrett","Bat",138,181,181,103,15.167,78,15.167,0.292817679558011,0.7016574585635359,0.0055248618784530384
664774,"Wade Jr., LaMonte","Bat",108,533,533,316,15.172,217,15.172,0.2851782363977486,0.7148217636022514,0
669261,"Suwinski, Jack","Bat",134,395,395,238,15.173,157,15.173,0.3291139240506329,0.6683544303797468,0.002531645569620253
606115,"Arcia, Orlando","Bat",115,313,313,223,15.188,90,15.188,0.3546325878594249,0.6421725239616614,0.003194888178913738
665052,"Conine, Griffin","Bat",146,154,154,94,15.192,60,15.192,0.2987012987012987,0.6948051948051948,0.006493506493506494
669397,"Allen, Nick","Bat",144,691,691,417,15.193,274,15.193,0.3068017366136035,0.6859623733719248,0.00723589001447178
664913,"Brown, Seth","Bat",133,121,121,65,15.194,56,15.194,0.2644628099173554,0.7272727272727273,0.008264462809917356
686217,"Frelick, Sal","Bat",158,1114,1114,750,15.195,364,15.195,0.34201077199281865,0.6561938958707361,0.0017953321364452424
668901,"Vientos, Mark","Bat",121,664,664,396,15.199,268,15.199,0.29066265060240964,0.7003012048192772,0.009036144578313253
605361,"Martini, Nick","Bat",115,213,213,152,15.199,61,15.199,0.30985915492957744,0.6901408450704225,0
605353,"Machín, Vimael","Bat",110,14,14,5,15.201,9,15.201,0.21428571428571427,0.7142857142857143,0.07142857142857142
663584,"Senger, Hayden","Bat",121,101,101,74,15.206,27,15.206,0.3465346534653465,0.6435643564356436,0.009900990099009901
678554,"Mead, Curtis","Bat",145,416,416,247,15.206,169,15.206,0.3269230769230769,0.6682692307692307,0.004807692307692308
663647,"Hayes, Ke'Bryan","Bat",113,1035,1035,621,15.212,414,15.212,0.30917874396135264,0.6859903381642513,0.004830917874396135
668930,"Turang, Brice","Bat",158,1293,1293,864,15.216,429,15.216,0.32791956689868523,0.6682134570765661,0.0038669760247486465
640459,"Navarreto, Brian","Bat",146,16,16,11,15.219,5,15.219,0.375,0.625,0
671218,"Ramos, Heliot","Bat",137,1185,1185,787,15.219,398,15.219,0.3265822784810127,0.6691983122362869,0.004219409282700422
502054,"Pham, Tommy","Bat",134,822,822,497,15.223,325,15.223,0.30413625304136255,0.6909975669099757,0.004866180048661801
681508,"Gasper, Mickey","Bat",142,222,222,132,15.226,90,15.226,0.30180180180180183,0.6936936936936937,0.0045045045045045045
456781,"Solano, Donovan","Bat",140,300,300,159,15.227,141,15.227,0.2866666666666667,0.71,0.0033333333333333335
669242,"Edman, Tommy","Bat",119,565,565,362,15.227,203,15.227,0.3256637168141593,0.6690265486725664,0.005309734513274336
666198,"Kieboom, Carter","Bat",108,12,12,8,15.231,4,15.231,0.25,0.75,0
694728,"Matthews, Brice","Bat",117,72,72,41,15.233,31,15.233,0.25,0.75,0
661388,"Contreras, William","Bat",158,1076,1076,658,15.236,418,15.236,0.3066914498141264,0.6877323420074349,0.0055762081784386614
666160,"Moniak, Mickey","Bat",115,598,598,370,15.237,228,15.237,0.32441471571906355,0.6755852842809364,0
679845,"Loftin, Nick","Bat",118,285,285,201,15.238,84,15.238,0.3543859649122807,0.6385964912280702,0.007017543859649123
656555,"Hoskins, Rhys","Bat",158,707,707,401,15.241,306,15.241,0.3041018387553041,0.6944837340876945,0.0014144271570014145
671739,"Harris II, Michael","Bat",144,831,831,488,15.242,343,15.242,0.3056558363417569,0.6919374247894103,0.0024067388688327317
687363,"Scott II, Victor","Bat",138,722,722,448,15.244,274,15.244,0.2922437673130194,0.7022160664819944,0.00554016620498615
805367,"Meidroth, Chase","Bat",145,1098,1098,723,15.25,375,15.25,0.3296903460837887,0.6612021857923497,0.009107468123861567
665926,"Giménez, Andrés","Bat",141,585,585,345,15.254,240,15.254,0.28888888888888886,0.6991452991452991,0.011965811965811967
666149,"Fitzgerald, Tyler","Bat",137,365,365,232,15.26,133,15.26,0.3178082191780822,0.6712328767123288,0.010958904109589041
657041,"Thomas, Lane","Bat",114,259,259,136,15.266,123,15.266,0.24324324324324326,0.749034749034749,0.007722007722007722
571448,"Arenado, Nolan","Bat",138,684,684,366,15.276,318,15.276,0.2543859649122807,0.7353801169590644,0.01023391812865497
641584,"Fraley, Jake","Bat",144,358,358,229,15.276,129,15.276,0.329608938547486,0.6675977653631285,0.002793296089385475
668942,"Rojas, Josh","Bat",145,357,357,221,15.277,136,15.277,0.31932773109243695,0.6750700280112045,0.0056022408963585435
663609,"Baker, Luken","Bat",138,78,78,43,15.281,35,15.281,0.2692307692307692,0.7307692307692307,0
688363,"Pauley, Graham","Bat",146,304,304,206,15.283,98,15.283,0.3026315789473684,0.694078947368421,0.003289473684210526
672761,"Pérez, Wenceel","Bat",116,669,669,387,15.285,282,15.285,0.3109118086696562,0.6846038863976084,0.004484304932735426
663330,"Jones, Jahmai","Bat",116,278,278,187,15.285,91,15.285,0.31654676258992803,0.6762589928057554,0.007194244604316547
655316,"Monasterio, Andruw","Bat",158,267,267,166,15.29,101,15.29,0.3295880149812734,0.6704119850187266,0
642201,"White, Eli","Bat",144,399,399,256,15.291,143,15.291,0.3132832080200501,0.6867167919799498,0
677649,"Duran, Ezequiel","Bat",140,294,294,199,15.291,95,15.291,0.336734693877551,0.6598639455782312,0.003401360544217687
690291,"Jung, Jace","Bat",116,94,94,61,15.297,33,15.297,0.3404255319148936,0.6595744680851063,0
808982,"Lee, Jung Hoo","Bat",137,1165,1165,769,15.298,396,15.298,0.30815450643776826,0.6901287553648069,0.0017167381974248926
542932,"Berti, Jon","Bat",112,168,168,105,15.299,63,15.299,0.31547619047619047,0.6845238095238095,0
624512,"McGuire, Reese","Bat",112,175,175,113,15.3,62,15.3,0.3142857142857143,0.6742857142857143,0.011428571428571429
656541,"Hilliard, Sam","Bat",115,123,123,78,15.314,45,15.314,0.2601626016260163,0.7317073170731707,0.008130081300813009
691026,"Winn, Masyn","Bat",138,1033,1033,643,15.316,390,15.316,0.30880929332042595,0.6873184898354308,0.003872216844143272
673357,"Robert Jr., Luis","Bat",145,596,596,346,15.318,250,15.318,0.29697986577181207,0.7013422818791947,0.0016778523489932886
691785,"Mayer, Marcelo","Bat",111,207,207,112,15.327,95,15.327,0.2898550724637681,0.7053140096618358,0.004830917874396135
543592,"Nola, Austin","Bat",115,66,66,44,15.332,22,15.332,0.22727272727272727,0.7575757575757576,0.015151515151515152
682622,"Marte, Noelvi","Bat",113,482,482,268,15.335,214,15.335,0.2966804979253112,0.6991701244813278,0.004149377593360996
691023,"Walker, Jordan","Bat",138,617,617,403,15.35,214,15.35,0.3387358184764992,0.6580226904376013,0.0032414910858995136
676356,"DeLuca, Jonny","Bat",139,89,89,51,15.351,38,15.351,0.19101123595505617,0.8089887640449438,0
645277,"Albies, Ozzie","Bat",144,951,951,568,15.354,383,15.354,0.29442691903259727,0.7003154574132492,0.005257623554153523
680757,"Kwan, Steven","Bat",114,1484,1484,1089,15.355,395,15.355,0.330188679245283,0.6691374663072777,0.0006738544474393531
687515,"Thomas, Colby","Bat",133,154,154,97,15.361,57,15.361,0.2792207792207792,0.7077922077922078,0.012987012987012988
663993,"Lowe, Nathaniel","Bat",111,1199,1199,656,15.362,543,15.362,0.2785654712260217,0.718932443703086,0.0025020850708924102
672724,"Peraza, Oswald","Bat",108,383,383,253,15.363,130,15.363,0.3237597911227154,0.6710182767624021,0.005221932114882507
672016,"Clarke, Denzel","Bat",133,247,247,168,15.364,79,15.364,0.31983805668016196,0.6761133603238867,0.004048582995951417
807713,"Shaw, Matt","Bat",112,737,737,436,15.365,301,15.365,0.2727272727272727,0.7177747625508819,0.009497964721845319
643217,"Benintendi, Andrew","Bat",145,704,704,417,15.369,287,15.369,0.2840909090909091,0.7116477272727273,0.004261363636363636
691781,"House, Brady","Bat",120,370,370,233,15.375,137,15.375,0.34054054054054056,0.6594594594594595,0
650333,"Arraez, Luis","Bat",135,1040,1040,665,15.378,375,15.378,0.3173076923076923,0.676923076923077,0.0057692307692307696
702176,"Roden, Alan","Bat",142,249,249,171,15.381,78,15.381,0.30120481927710846,0.6947791164658634,0.004016064257028112
686797,"Lee, Brooks","Bat",142,851,851,510,15.384,341,15.384,0.3008225616921269,0.6968272620446534,0.0023501762632197414
640902,"Pereda, Jhonny","Bat",142,165,165,106,15.393,59,15.393,0.28484848484848485,0.703030303030303,0.012121212121212121
683021,"Stefanic, Michael","Bat",141,53,53,24,15.404,29,15.404,0.20754716981132076,0.7735849056603774,0.018867924528301886
665155,"Maton, Nick","Bat",145,109,109,81,15.406,28,15.406,0.28440366972477066,0.7064220183486238,0.009174311926605505
455117,"Maldonado, Martín","Bat",135,247,247,180,15.407,67,15.407,0.3319838056680162,0.6639676113360324,0.004048582995951417
695578,"Wood, James","Bat",120,1434,1434,951,15.413,483,15.413,0.3158995815899582,0.6785216178521618,0.005578800557880056
687231,"Hernaiz, Darell","Bat",133,283,283,148,15.416,135,15.416,0.22968197879858657,0.7667844522968198,0.0035335689045936395
642731,"Estrada, Thairo","Bat",115,236,236,157,15.418,79,15.418,0.3093220338983051,0.6864406779661016,0.00423728813559322
664238,"Moore, Dylan","Bat",140,431,431,291,15.419,140,15.419,0.3294663573085847,0.665893271461717,0.004640371229698376
686527,"Canzone, Dominic","Bat",136,419,419,276,15.423,143,15.423,0.31026252983293556,0.6897374701670644,0
694497,"Carter, Evan","Bat",140,389,389,247,15.425,142,15.425,0.2827763496143959,0.7069408740359897,0.010282776349614395
664059,"Haggerty, Sam","Bat",140,262,262,167,15.427,95,15.427,0.2900763358778626,0.7022900763358778,0.007633587786259542
678662,"Tovar, Ezequiel","Bat",115,503,503,394,15.43,109,15.43,0.3558648111332008,0.6401590457256461,0.003976143141153081
669087,"Huff, Sam","Bat",137,98,98,56,15.432,42,15.432,0.24489795918367346,0.7448979591836735,0.01020408163265306
669394,"Burger, Jake","Bat",140,450,450,273,15.433,177,15.433,0.27555555555555555,0.7244444444444444,0
682657,"Martínez, Angel","Bat",114,688,688,478,15.434,210,15.434,0.3008720930232558,0.6933139534883721,0.005813953488372093
691777,"Muncy, Max","Bat",133,328,328,202,15.441,126,15.441,0.3018292682926829,0.6951219512195121,0.003048780487804878
676812,"McCusker, Carson","Bat",142,55,55,41,15.444,14,15.444,0.36363636363636365,0.6181818181818182,0.01818181818181818
595879,"Báez, Javier","Bat",116,611,611,408,15.445,203,15.445,0.3109656301145663,0.6890343698854338,0
669357,"Gorman, Nolan","Bat",138,715,715,466,15.449,249,15.449,0.2923076923076923,0.7020979020979021,0.005594405594405594
457759,"Turner, Justin","Bat",112,358,358,228,15.452,130,15.452,0.2849162011173184,0.7094972067039106,0.00558659217877095
665953,"Chaparro, Andrés","Bat",120,114,114,75,15.455,39,15.455,0.32456140350877194,0.6754385964912281,0
668800,"Knizner, Andrew","Bat",137,119,119,80,15.457,39,15.457,0.2773109243697479,0.7058823529411765,0.01680672268907563
624428,"Frazier, Adam","Bat",118,797,797,562,15.458,235,15.458,0.3099121706398996,0.6825595984943539,0.0075282308657465494
663457,"Nootbaar, Lars","Bat",138,1226,1226,836,15.458,390,15.458,0.31566068515497553,0.6835236541598695,0.0008156606851549756
669701,"Smith, Josh","Bat",140,1065,1065,750,15.46,315,15.46,0.323943661971831,0.6694835680751173,0.006572769953051643
669234,"Malloy, Justyn-Henry","Bat",116,271,271,181,15.463,90,15.463,0.30996309963099633,0.6826568265682657,0.007380073800738007
676475,"Burleson, Alec","Bat",138,839,839,478,15.467,361,15.467,0.266984505363528,0.7270560190703218,0.0059594755661501785
696285,"Young, Jacob","Bat",120,627,627,413,15.47,214,15.47,0.3078149920255183,0.6858054226475279,0.006379585326953748
686948,"Baldwin, Drake","Bat",144,747,747,408,15.47,339,15.47,0.27710843373493976,0.7202141900937081,0.002677376171352075
683083,"Nuñez, Nasim","Bat",120,201,201,131,15.472,70,15.472,0.3034825870646766,0.6915422885572139,0.004975124378109453
694362,"Dunn, Blake","Bat",113,146,146,81,15.473,65,15.473,0.2465753424657534,0.7534246575342466,0
672820,"Sosa, Lenyn","Bat",145,819,819,440,15.474,379,15.474,0.25274725274725274,0.7448107448107448,0.002442002442002442
669065,"Stowers, Kyle","Bat",146,593,593,385,15.475,208,15.475,0.30522765598650925,0.6897133220910624,0.00505902192242833
527038,"Flores, Wilmer","Bat",137,876,876,482,15.476,394,15.476,0.2557077625570776,0.7408675799086758,0.003424657534246575
687478,"Devanney, Cam","Bat",134,67,67,36,15.479,31,15.479,0.23880597014925373,0.7611940298507462,0
702332,"Durbin, Caleb","Bat",158,873,873,564,15.48,309,15.48,0.3035509736540664,0.695303550973654,0.001145475372279496
667472,"Myers, Dane","Bat",146,583,583,374,15.483,209,15.483,0.2967409948542024,0.7015437392795884,0.0017152658662092624
671056,"Herrera, Iván","Bat",138,792,792,485,15.485,307,15.485,0.2803030303030303,0.7171717171717171,0.0025252525252525255
680728,"Del Castillo, Adrian","Bat",109,244,244,136,15.486,108,15.486,0.2581967213114754,0.7336065573770492,0.00819672131147541
701675,"Church, Nathan","Bat",138,98,98,47,15.487,51,15.487,0.23469387755102042,0.7653061224489796,0
622569,"Reyes, Pablo","Bat",147,64,64,44,15.488,20,15.488,0.34375,0.640625,0.015625
681624,"Pages, Andy","Bat",119,912,912,551,15.49,361,15.49,0.27521929824561403,0.7171052631578947,0.007675438596491228
676701,"Trejo, Alan","Bat",115,56,56,41,15.49,15,15.49,0.375,0.625,0
695257,"Cook, Billy","Bat",134,7,7,7,15.491,,15.491,0.2857142857142857,0.7142857142857143,0
682868,"Ramos, Bryan","Bat",145,16,16,9,15.495,7,15.495,0.1875,0.8125,0
457705,"McCutchen, Andrew","Bat",134,1039,1039,651,15.495,388,15.495,0.2781520692974013,0.7170356111645814,0.004812319538017324
670097,"Short, Zack","Bat",117,133,133,84,15.498,49,15.498,0.24060150375939848,0.7593984962406015,0
657656,"Laureano, Ramón","Bat",135,840,840,455,15.502,385,15.502,0.2511904761904762,0.7428571428571429,0.005952380952380952
665861,"Rivero, Sebastián","Bat",108,42,42,23,15.506,19,15.506,0.23809523809523808,0.7619047619047619,0
641313,"Anderson, Tim","Bat",108,124,124,96,15.508,28,15.508,0.3387096774193548,0.6612903225806451,0
693304,"Gonzales, Nick","Bat",134,523,523,357,15.513,166,15.513,0.2925430210325048,0.6959847036328872,0.011472275334608031
642727,"Alcántara, Sergio","Bat",137,8,8,4,15.517,4,15.517,0.125,0.875,0
688760,"Crim, Blaine","Bat",115,120,120,78,15.519,42,15.519,0.31666666666666665,0.6833333333333333,0
682177,"Schneemann, Daniel","Bat",114,769,769,478,15.519,291,15.519,0.2964889466840052,0.6957087126137841,0.007802340702210663
678246,"Vargas, Miguel","Bat",145,1046,1046,624,15.521,422,15.521,0.2734225621414914,0.719885277246654,0.006692160611854685
571657,"Farmer, Kyle","Bat",115,501,501,343,15.522,158,15.522,0.31736526946107785,0.6806387225548902,0.001996007984031936
690987,"Hassell III, Robert","Bat",120,300,300,192,15.523,108,15.523,0.29333333333333333,0.7033333333333334,0.0033333333333333335
687597,"Beck, Jordan","Bat",115,1042,1042,664,15.523,378,15.523,0.2744721689059501,0.7197696737044146,0.005758157389635317
695336,"Saggese, Thomas","Bat",138,503,503,294,15.524,209,15.524,0.2664015904572565,0.7296222664015904,0.003976143141153081
641487,"Crawford, J.P.","Bat",136,1240,1240,770,15.527,470,15.527,0.2846774193548387,0.707258064516129,0.008064516129032258
647351,"Toro, Abraham","Bat",111,487,487,314,15.527,173,15.527,0.28542094455852157,0.7145790554414785,0
649966,"Urías, Luis","Bat",133,593,593,377,15.529,216,15.529,0.2765598650927487,0.7048903878583473,0.01854974704890388
663697,"India, Jonathan","Bat",118,1138,1138,800,15.533,338,15.533,0.30755711775043937,0.68804920913884,0.004393673110720563
692216,"Kayfus, C.J.","Bat",114,192,192,148,15.534,44,15.534,0.3541666666666667,0.6458333333333334,0
694208,"Ballesteros, Moisés","Bat",112,106,106,61,15.534,45,15.534,0.2358490566037736,0.7641509433962265,0
605141,"Betts, Mookie","Bat",119,1264,1264,842,15.534,422,15.534,0.30063291139240506,0.694620253164557,0.004746835443037975
657077,"Verdugo, Alex","Bat",144,455,455,271,15.534,184,15.534,0.2571428571428571,0.7428571428571429,0
553869,"Díaz, Elias","Bat",135,415,415,211,15.535,204,15.535,0.2457831325301205,0.7421686746987952,0.012048192771084338
669256,"Solak, Nick","Bat",134,14,14,11,15.536,3,15.536,0.35714285714285715,0.6428571428571429,0
672744,"Canario, Alexander","Bat",134,345,345,205,15.536,140,15.536,0.28405797101449276,0.7101449275362319,0.005797101449275362
671221,"Waters, Drew","Bat",118,302,302,201,15.545,101,15.545,0.271523178807947,0.7218543046357616,0.006622516556291391
657557,"DeJong, Paul","Bat",120,295,295,211,15.548,84,15.548,0.3288135593220339,0.6711864406779661,0
657757,"Sheets, Gavin","Bat",135,1063,1063,638,15.549,425,15.549,0.2681091251175917,0.729068673565381,0.0028222013170272815
650402,"Torres, Gleyber","Bat",116,1299,1299,884,15.549,415,15.549,0.302540415704388,0.6959199384141648,0.001539645881447267
592885,"Yelich, Christian","Bat",158,1190,1190,709,15.553,481,15.553,0.2739495798319328,0.7243697478991596,0.0016806722689075631
682985,"Greene, Riley","Bat",116,1115,1115,666,15.553,449,15.553,0.2896860986547085,0.704932735426009,0.0053811659192825115
596103,"Slater, Austin","Bat",147,264,264,154,15.557,110,15.557,0.23863636363636365,0.7537878787878788,0.007575757575757576
681807,"Fry, David","Bat",114,242,242,128,15.559,114,15.559,0.22727272727272727,0.768595041322314,0.004132231404958678
660688,"Ruiz, Keibert","Bat",120,353,353,232,15.56,121,15.56,0.28611898016997167,0.7110481586402266,0.0028328611898017
669369,"Johnson, Bryce","Bat",135,123,123,71,15.56,52,15.56,0.24390243902439024,0.7560975609756098,0
516782,"Marte, Starling","Bat",121,530,530,301,15.565,229,15.565,0.22641509433962265,0.7641509433962265,0.009433962264150943
681460,"Baldwin, Brooks","Bat",145,494,494,282,15.565,212,15.565,0.2631578947368421,0.7327935222672065,0.004048582995951417
656305,"Chapman, Matt","Bat",137,1021,1021,602,15.572,419,15.572,0.2654260528893242,0.7316356513222331,0.002938295788442703
666126,"Cortes, Carlos","Bat",133,167,167,107,15.574,60,15.574,0.25149700598802394,0.7485029940119761,0
660757,"Gonzalez, Oscar","Bat",135,61,61,40,15.578,21,15.578,0.29508196721311475,0.6885245901639344,0.01639344262295082
608671,"Jankowski, Travis","Bat",121,83,83,54,15.579,29,15.579,0.3132530120481928,0.6746987951807228,0.012048192771084338
662139,"Varsho, Daulton","Bat",141,394,394,199,15.58,195,15.58,0.22081218274111675,0.7690355329949239,0.01015228426395939
672356,"Arias, Gabriel","Bat",114,641,641,435,15.581,206,15.581,0.296411856474259,0.6973478939157566,0.0062402496099844
650490,"Díaz, Yandy","Bat",139,1209,1209,801,15.582,408,15.582,0.2870140612076096,0.7055417700578991,0.007444168734491315
676572,"Wagaman, Eric","Bat",146,883,883,551,15.582,332,15.582,0.2876557191392978,0.710079275198188,0.0022650056625141564
669450,"Hummel, Cooper","Bat",117,204,204,117,15.583,87,15.583,0.27450980392156865,0.7156862745098039,0.00980392156862745
656775,"Mullins, Cedric","Bat",121,927,927,549,15.585,378,15.585,0.26105717367853293,0.7346278317152104,0.004314994606256742
668845,"Schunk, Aaron","Bat",115,34,34,20,15.587,14,15.587,0.23529411764705882,0.7647058823529411,0
664728,"Isbel, Kyle","Bat",118,655,655,428,15.589,227,15.589,0.27938931297709924,0.7145038167938931,0.0061068702290076335
670770,"Friedl, TJ","Bat",113,1317,1317,936,15.591,381,15.591,0.29081245254365984,0.7046317388003037,0.004555808656036446
680862,"MacIver, Willie","Bat",133,140,140,96,15.595,44,15.595,0.2785714285714286,0.7214285714285714,0
672695,"Perdomo, Geraldo","Bat",109,1423,1423,896,15.597,527,15.597,0.29304286718200984,0.7027406886858749,0.004216444132115249
665804,"Amaya, Miguel","Bat",112,140,140,96,15.607,44,15.607,0.2857142857142857,0.7142857142857143,0
657136,"Wong, Connor","Bat",111,309,309,198,15.608,111,15.608,0.2588996763754045,0.7378640776699029,0.003236245954692557
670223,"Mervis, Matt","Bat",146,178,178,93,15.608,85,15.608,0.2303370786516854,0.7696629213483146,0
671277,"García Jr., Luis","Bat",120,728,728,454,15.61,274,15.61,0.28846153846153844,0.7087912087912088,0.0027472527472527475
543760,"Semien, Marcus","Bat",140,922,922,554,15.61,368,15.61,0.27765726681127983,0.7147505422993492,0.007592190889370932
543877,"Vázquez, Christian","Bat",142,393,393,227,15.613,166,15.613,0.26208651399491095,0.7379134860050891,0
689414,"Hicks, Liam","Bat",146,706,706,412,15.615,294,15.615,0.2762039660056657,0.7209631728045326,0.0028328611898017
694192,"Chourio, Jackson","Bat",158,812,812,545,15.616,267,15.616,0.29064039408866993,0.7056650246305419,0.003694581280788177
666182,"Bichette, Bo","Bat",141,949,949,590,15.618,359,15.618,0.2708113804004215,0.7228661749209695,0.006322444678609062
672580,"Garcia, Maikel","Bat",118,1268,1268,785,15.62,483,15.62,0.27287066246056785,0.7247634069400631,0.002365930599369085
641933,"O'Neill, Tyler","Bat",110,342,342,204,15.622,138,15.622,0.23684210526315788,0.7602339181286549,0.0029239766081871343
810938,"Williamson, Ben","Bat",136,546,546,333,15.623,213,15.623,0.26373626373626374,0.7326007326007326,0.003663003663003663
665561,"Marchán, Rafael","Bat",143,214,214,139,15.624,75,15.624,0.26635514018691586,0.7336448598130841,0
666969,"García, Adolis","Bat",140,802,802,483,15.625,319,15.625,0.2892768079800499,0.7032418952618454,0.007481296758104738
682641,"Matos, Luis","Bat",137,276,276,164,15.627,112,15.627,0.2536231884057971,0.7391304347826086,0.007246376811594203
605137,"Bell, Josh","Bat",120,905,905,580,15.629,325,15.629,0.3027624309392265,0.6950276243093922,0.0022099447513812156
687952,"Encarnacion-Strand, Christian","Bat",113,175,175,123,15.629,52,15.629,0.30857142857142855,0.68,0.011428571428571429
671732,"Butler, Lawrence","Bat",133,1129,1129,773,15.632,356,15.632,0.2993799822852081,0.6979627989371124,0.002657218777679362
677956,"Hinds, Rece","Bat",113,64,64,42,15.634,22,15.634,0.28125,0.71875,0
701538,"Merrill, Jackson","Bat",135,585,585,337,15.635,248,15.635,0.29743589743589743,0.7008547008547008,0.0017094017094017094
807799,"Yoshida, Masataka","Bat",111,348,348,219,15.635,129,15.635,0.2614942528735632,0.7385057471264368,0
670156,"Mastrobuoni, Miles","Bat",136,322,322,205,15.635,117,15.635,0.2422360248447205,0.7577639751552795,0
668709,"Bleday, JJ","Bat",133,587,587,383,15.64,204,15.64,0.26916524701873934,0.727427597955707,0.0034071550255536627
669326,"Teodosio, Bryce","Bat",108,155,155,117,15.64,38,15.64,0.3225806451612903,0.6774193548387096,0
677587,"Rocchio, Brayan","Bat",114,579,579,345,15.646,234,15.646,0.25734024179620035,0.7374784110535406,0.0051813471502590676
595978,"Hedges, Austin","Bat",114,273,273,179,15.646,94,15.646,0.28205128205128205,0.7032967032967034,0.014652014652014652
608070,"Ramírez, José","Bat",114,1252,1252,838,15.647,414,15.647,0.2955271565495208,0.6996805111821086,0.004792332268370607
668715,"Steer, Spencer","Bat",113,1020,1020,627,15.647,393,15.647,0.25,0.7470588235294118,0.0029411764705882353
596142,"Sánchez, Gary","Bat",110,187,187,113,15.647,74,15.647,0.2727272727272727,0.7219251336898396,0.0053475935828877
675659,"Jones, Greg","Bat",145,2,2,2,15.648,,15.648,0,1,0
686611,"Crews, Dylan","Bat",120,488,488,316,15.65,172,15.65,0.29508196721311475,0.7008196721311475,0.004098360655737705
621028,"Newman, Kevin","Bat",108,159,159,115,15.654,44,15.654,0.2893081761006289,0.6981132075471698,0.012578616352201259
553993,"Suárez, Eugenio","Bat",136,1110,1110,695,15.66,415,15.66,0.2810810810810811,0.7153153153153153,0.0036036036036036037
642715,"Adames, Willy","Bat",137,1243,1243,803,15.664,440,15.664,0.2727272727272727,0.7240547063555913,0.003218020917135961
701762,"Kurtz, Nick","Bat",133,902,902,574,15.665,328,15.665,0.2682926829268293,0.7283813747228381,0.0033259423503325942
681962,"Capra, Vinny","Bat",145,158,158,86,15.671,72,15.671,0.24050632911392406,0.759493670886076,0
624415,"Biggio, Cavan","Bat",118,181,181,117,15.672,64,15.672,0.23204419889502761,0.7679558011049724,0
596146,"Kepler, Max","Bat",143,749,749,417,15.673,332,15.673,0.2363150867823765,0.7610146862483311,0.0026702269692923898
805373,"Alvarez Jr., Nacho","Bat",144,381,381,237,15.674,144,15.674,0.24934383202099739,0.7454068241469817,0.005249343832020997
691720,"Karros, Kyle","Bat",115,271,271,187,15.683,84,15.683,0.26199261992619927,0.7343173431734318,0.0036900369003690036
668670,"Rogers, Jake","Bat",116,261,261,174,15.684,87,15.684,0.34099616858237547,0.6551724137931034,0.0038314176245210726
